doc,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
text/356_(cit= 2)_(area= mathematics;;social sciences)_(period= 2011-2017).txt,0.009782134555280209,0.009782134555280209,0.009782134555280209,0.009782134555280209,0.009782134555280209,0.009782134555280209,0.7945751547813416,0.009782134555280209,0.009782134555280209,0.009782134555280209,0.009782134555280209,0.009782134555280209,0.009782134555280209,0.009782134555280209,0.009782134555280209,0.009782134555280209,0.009782134555280209,0.009782134555280209,0.009782134555280209,0.009782134555280209,0.009782134555280209,0.009782134555280209
text/229_(cit= 4)_(area= medicine)_(period= 2005-2010).txt,0.007513310294598341,0.007513310294598341,0.007513310294598341,0.007513310294598341,0.007513310294598341,0.007513310294598341,0.007513310294598341,0.007513310294598341,0.007513310294598341,0.007513310294598341,0.007513310294598341,0.007513310294598341,0.007513310294598341,0.007513310294598341,0.007513310294598341,0.007513310294598341,0.8422204852104187,0.007513310294598341,0.007513310294598341,0.007513310294598341,0.007513310294598341,0.007513310294598341
text/276_(cit= 1)_(area= )_(period= 2005-2010).txt,0.007456637453287841,0.007456637453287841,0.007456637453287841,0.5270527601242065,0.007456637453287841,0.007456637453287841,0.007456637453287841,0.3238145112991333,0.007456637453287841,0.007456637453287841,0.007456637453287841,0.007456637918949126,0.007456637453287841,0.007456637453287841,0.007456637453287841,0.007456637453287841,0.007456637453287841,0.007456637453287841,0.007456637453287841,0.007456637453287841,0.007456637453287841,0.007456637453287841
text/176_(cit= 5)_(area= medicine)_(period= 2005-2010).txt,0.008485566824674606,0.821803092956543,0.008485566824674606,0.008485566824674606,0.008485566824674606,0.008485566824674606,0.008485566824674606,0.008485566824674606,0.008485566824674606,0.008485566824674606,0.008485566824674606,0.008485566824674606,0.008485566824674606,0.008485566824674606,0.008485566824674606,0.008485566824674606,0.008485566824674606,0.008485566824674606,0.008485566824674606,0.008485566824674606,0.008485566824674606,0.008485566824674606
text/50_(cit= 0)_(area= medicine)_(period= 1998-2004).txt,0.006441156379878521,0.006441156379878521,0.006441156379878521,0.006441156379878521,0.006441156379878521,0.006441156379878521,0.006441156379878521,0.1514253169298172,0.006441156379878521,0.006441156379878521,0.006441156379878521,0.006441156379878521,0.006441156379878521,0.006441156379878521,0.006441156379878521,0.7197515368461609,0.006441156845539807,0.006441156379878521,0.006441156379878521,0.006441156379878521,0.006441156379878521,0.006441156379878521
text/257_(cit= 0)_(area= nursing)_(period= 2005-2010).txt,0.007612014189362527,0.007612014189362527,0.007612014189362527,0.007612014189362527,0.007612014189362527,0.007612014189362527,0.007612014189362527,0.007612015586346388,0.007612014189362527,0.007612014189362527,0.007612014189362527,0.8401476740837097,0.007612014189362527,0.007612014189362527,0.007612014189362527,0.007612014189362527,0.007612014189362527,0.007612014189362527,0.007612014189362527,0.007612014189362527,0.007612014189362527,0.007612014189362527
text/596_(cit= 0)_(area= )_(period= 2011-2017).txt,0.008081239648163319,0.008081239648163319,0.008081239648163319,0.008081239648163319,0.008081239648163319,0.008081239648163319,0.008081239648163319,0.3059873282909393,0.008081239648163319,0.008081239648163319,0.008081239648163319,0.008081239648163319,0.008081239648163319,0.008081239648163319,0.008081239648163319,0.008081239648163319,0.008081239648163319,0.008081239648163319,0.008081239648163319,0.5323878526687622,0.008081239648163319,0.008081239648163319
text/203_(cit= 2)_(area= medicine)_(period= 2005-2010).txt,0.006701644975692035,0.006701644975692035,0.006701644975692035,0.006701644975692035,0.006701644975692035,0.006701644975692035,0.006701644975692035,0.2891515791416168,0.006701644975692035,0.5768154859542847,0.006701644975692035,0.006701644975692035,0.006701644975692035,0.006701644975692035,0.006701644975692035,0.006701644975692035,0.006701644975692035,0.006701644975692035,0.006701644975692035,0.006701644975692035,0.006701644975692035,0.006701645441353321
text/278_(cit= 0)_(area= medicine)_(period= 2011-2017).txt,0.008483889512717724,0.008483889512717724,0.008483889512717724,0.008483889512717724,0.008483889512717724,0.008483889512717724,0.008483889512717724,0.008483889512717724,0.008483889512717724,0.008483889512717724,0.008483889512717724,0.008483890444040298,0.008483889512717724,0.008483889512717724,0.008483889512717724,0.008483889512717724,0.008483889512717724,0.008483889512717724,0.008483889512717724,0.008483889512717724,0.008483889512717724,0.8218383193016052
text/377_(cit= 0)_(area= medicine;;psychology)_(period= 2011-2017).txt,0.0067981211468577385,0.0067981211468577385,0.0067981211468577385,0.0067981211468577385,0.0067981211468577385,0.0067981211468577385,0.0067981211468577385,0.8572394847869873,0.0067981211468577385,0.0067981211468577385,0.0067981211468577385,0.006798121612519026,0.0067981211468577385,0.0067981211468577385,0.0067981211468577385,0.0067981211468577385,0.0067981211468577385,0.0067981211468577385,0.0067981211468577385,0.0067981211468577385,0.0067981211468577385,0.0067981211468577385
text/87_(cit= 0)_(area= medicine;;psychology)_(period= 1998-2004).txt,0.006134211551398039,0.006134211551398039,0.006134211551398039,0.006134211551398039,0.006134211551398039,0.006134211551398039,0.006134211551398039,0.006134211551398039,0.006134211551398039,0.006134211551398039,0.006134211551398039,0.006134211551398039,0.006134211551398039,0.006134211551398039,0.006134211551398039,0.3291154205799103,0.5482003688812256,0.006134211551398039,0.006134211551398039,0.006134211551398039,0.006134211551398039,0.006134211551398039
"text/365_(cit= 2)_(area= biochemistry, genetics and molecular biology;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.006617158651351929,0.4558709561824799,0.006617158651351929,0.006617158651351929,0.006617158651351929,0.006617158651351929,0.006617158651351929,0.13443930447101593,0.2839637100696564,0.006617158651351929,0.006617158651351929,0.006617158651351929,0.006617158651351929,0.006617158651351929,0.006617158651351929,0.006617158651351929,0.006617158651351929,0.006617158651351929,0.006617158651351929,0.006617158651351929,0.006617158651351929,0.006617158651351929
text/458_(cit= 0)_(area= medicine;;nursing)_(period= 2011-2017).txt,0.006563518196344376,0.006563518196344376,0.8621660470962524,0.006563518196344376,0.006563518196344376,0.006563518196344376,0.006563518196344376,0.0065635591745376596,0.006563518196344376,0.006563518196344376,0.006563518196344376,0.006563518662005663,0.006563518196344376,0.006563518196344376,0.006563518196344376,0.006563518196344376,0.006563518196344376,0.006563518196344376,0.006563518196344376,0.006563518196344376,0.006563518196344376,0.006563518196344376
text/169_(cit= 2)_(area= nursing)_(period= 2005-2010).txt,0.010849197395145891,0.010849197395145891,0.010849197395145891,0.010849197395145891,0.010849197395145891,0.010849197395145891,0.010849197395145891,0.010849197395145891,0.010849197395145891,0.010849197395145891,0.010849197395145891,0.010849197395145891,0.010849197395145891,0.010849197395145891,0.7721668481826782,0.010849197395145891,0.010849197395145891,0.010849197395145891,0.010849197395145891,0.010849197395145891,0.010849197395145891,0.010849197395145891
"text/164_(cit= 1)_(area= arts and humanities;;computer science;;economics, econometrics and finance;;engineering;;social sciences)_(period= 2005-2010).txt",0.00728976633399725,0.00728976633399725,0.00728976633399725,0.00728976633399725,0.00728976633399725,0.00728976633399725,0.00728976633399725,0.00728976633399725,0.00728976633399725,0.00728976633399725,0.00728976633399725,0.00728976633399725,0.00728976633399725,0.8469148874282837,0.00728976633399725,0.00728976633399725,0.00728976633399725,0.00728976633399725,0.00728976633399725,0.00728976633399725,0.00728976633399725,0.00728976633399725
text/91_(cit= 0)_(area= medicine;;neuroscience)_(period= 1998-2004).txt,0.005972533021122217,0.005972533021122217,0.005972533021122217,0.005972533021122217,0.005972533021122217,0.005972533021122217,0.005972533021122217,0.8745768070220947,0.005972533021122217,0.005972533021122217,0.005972533021122217,0.005972533021122217,0.005972533021122217,0.005972533021122217,0.005972533021122217,0.005972533021122217,0.005972533021122217,0.005972533021122217,0.005972533021122217,0.005972533021122217,0.005972533021122217,0.005972533021122217
text/478_(cit= 0)_(area= medicine;;nursing;;psychology;;social sciences)_(period= 2011-2017).txt,0.009301530197262764,0.009301530197262764,0.009301530197262764,0.009301530197262764,0.009301530197262764,0.009301530197262764,0.009301530197262764,0.009301530197262764,0.009301530197262764,0.009301530197262764,0.009301530197262764,0.4816206991672516,0.009301530197262764,0.3323487341403961,0.009301530197262764,0.009301530197262764,0.009301530197262764,0.009301530197262764,0.009301530197262764,0.009301530197262764,0.009301530197262764,0.009301530197262764
text/501_(cit= 0)_(area= arts and humanities;;social sciences)_(period= 2011-2017).txt,0.006667355075478554,0.006667355075478554,0.8599855303764343,0.006667355075478554,0.006667355075478554,0.006667355075478554,0.006667355075478554,0.006667355075478554,0.006667355075478554,0.006667355075478554,0.006667355075478554,0.006667355075478554,0.006667355075478554,0.006667355075478554,0.006667355075478554,0.006667355075478554,0.006667355075478554,0.006667355075478554,0.006667355075478554,0.006667355075478554,0.006667355075478554,0.006667355075478554
text/267_(cit= 1)_(area= medicine;;nursing)_(period= 2005-2010).txt,0.3070966005325317,0.007381868548691274,0.007381868548691274,0.007381868548691274,0.007381868548691274,0.007381868548691274,0.007381868548691274,0.007381868548691274,0.007381868548691274,0.007381868548691274,0.007381868548691274,0.007381868548691274,0.007381868548691274,0.007381868548691274,0.007381868548691274,0.007381868548691274,0.007381868548691274,0.007381868548691274,0.007381868548691274,0.007381868548691274,0.5452660322189331,0.007381868548691274
text/110_(cit= 2)_(area= health professions;;social sciences)_(period= 1998-2004).txt,0.006907773204147816,0.5186555385589601,0.006907773204147816,0.006907773204147816,0.006907773204147816,0.006907773204147816,0.006907773204147816,0.3431890308856964,0.006907773204147816,0.006907773204147816,0.006907773204147816,0.006907773204147816,0.006907773204147816,0.006907773204147816,0.006907773204147816,0.006907773204147816,0.006907773204147816,0.006907773204147816,0.006907773204147816,0.006907773204147816,0.006907773204147816,0.006907773204147816
text/350_(cit= 1)_(area= medicine)_(period= 2011-2017).txt,0.009353005327284336,0.009353005327284336,0.009353005327284336,0.009353005327284336,0.009353005327284336,0.009353005327284336,0.009353005327284336,0.009353005327284336,0.009353005327284336,0.009353005327284336,0.009353005327284336,0.009353005327284336,0.8035869002342224,0.009353005327284336,0.009353005327284336,0.009353005327284336,0.009353005327284336,0.009353005327284336,0.009353005327284336,0.009353005327284336,0.009353005327284336,0.009353005327284336
text/184_(cit= 2)_(area= nursing)_(period= 2005-2010).txt,0.007046585436910391,0.8520216941833496,0.007046585436910391,0.007046585436910391,0.007046585436910391,0.007046585436910391,0.007046585436910391,0.007046585436910391,0.007046585436910391,0.007046585436910391,0.007046585436910391,0.007046585436910391,0.007046585436910391,0.007046585436910391,0.007046585436910391,0.007046585436910391,0.007046585436910391,0.007046585436910391,0.007046585436910391,0.007046585436910391,0.007046585436910391,0.007046585436910391
text/8_(cit= 4)_(area= medicine)_(period= 1998-2004).txt,0.009246185421943665,0.009246185421943665,0.009246185421943665,0.009246185421943665,0.009246185421943665,0.009246185421943665,0.009246185421943665,0.009246185421943665,0.009246185421943665,0.8058301210403442,0.009246185421943665,0.009246185421943665,0.009246185421943665,0.009246185421943665,0.009246185421943665,0.009246185421943665,0.009246185421943665,0.009246185421943665,0.009246185421943665,0.009246185421943665,0.009246185421943665,0.009246185421943665
text/595_(cit= 0)_(area= medicine)_(period= 2011-2017).txt,0.007528559770435096,0.007528559770435096,0.007528559770435096,0.007528559770435096,0.007528559770435096,0.007528559770435096,0.007528559770435096,0.007528559770435096,0.007528559770435096,0.007528559770435096,0.007528559770435096,0.007528559770435096,0.007528559770435096,0.007528559770435096,0.007528559770435096,0.8419002294540405,0.007528560236096381,0.007528559770435096,0.007528559770435096,0.007528559770435096,0.007528559770435096,0.007528559770435096
text/192_(cit= 0)_(area= medicine)_(period= 2005-2010).txt,0.007958785630762577,0.007958785630762577,0.007958785630762577,0.007958785630762577,0.8328654766082764,0.007958785630762577,0.007958785630762577,0.007958785630762577,0.007958785630762577,0.007958785630762577,0.007958785630762577,0.007958785630762577,0.007958785630762577,0.007958785630762577,0.007958785630762577,0.007958785630762577,0.007958785630762577,0.007958785630762577,0.007958785630762577,0.007958785630762577,0.007958785630762577,0.007958785630762577
text/97_(cit= 1)_(area= medicine;;psychology)_(period= 1998-2004).txt,0.00730780465528369,0.8465360999107361,0.00730780465528369,0.00730780465528369,0.00730780465528369,0.00730780465528369,0.00730780465528369,0.00730780465528369,0.00730780465528369,0.007307805120944977,0.00730780465528369,0.00730780465528369,0.00730780465528369,0.00730780465528369,0.00730780465528369,0.00730780465528369,0.00730780465528369,0.00730780465528369,0.00730780465528369,0.00730780465528369,0.00730780465528369,0.00730780465528369
text/516_(cit= 0)_(area= medicine;;nursing;;social sciences)_(period= 2011-2017).txt,0.007809026166796684,0.007809026166796684,0.007809026166796684,0.007809026166796684,0.007809026166796684,0.007809026166796684,0.007809026166796684,0.007809026166796684,0.007809026166796684,0.007809026166796684,0.007809026166796684,0.13159872591495514,0.007809026166796684,0.007809026166796684,0.7122207283973694,0.007809026166796684,0.007809026166796684,0.007809026166796684,0.007809026166796684,0.007809026166796684,0.007809026166796684,0.007809026166796684
